
[Name]
btm_1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], X [ m ], Y [ m ]
2.39999266e-03, 1.07778574e-03, 1.49999996e-05, -1.12167725e+03, 2.56532764e+00, -6.72862902e-02, 2.39999266e-03, 1.07778574e-03
-9.92750283e-05, 6.76543335e-04, 1.49999996e-05, -7.14400818e+02, 2.39240527e+00, 4.79842842e-01, -9.92750283e-05, 6.76543335e-04
-1.17356278e-04, 7.60040886e-04, 1.49999996e-05, -6.81336182e+02, 2.39254975e+00, 4.39687639e-01, -1.17356278e-04, 7.60040886e-04
-1.95862056e-04, 7.35253619e-04, 1.49999996e-05, -5.99973572e+02, 2.35756230e+00, 4.45121080e-01, -1.95862056e-04, 7.35253619e-04
-2.70916207e-04, 7.17384741e-04, 1.49999996e-05, -5.22304993e+02, 2.32514572e+00, 4.43328530e-01, -2.70916207e-04, 7.17384741e-04
-1.76741538e-04, 6.57953438e-04, 1.49999996e-05, -6.16495667e+02, 2.35110426e+00, 4.82091427e-01, -1.76741538e-04, 6.57953438e-04
-4.16572392e-03, -1.60977535e-04, 1.49999996e-05, -1.34410217e+02, 1.80741990e+00, 1.19159743e-02, -4.16572392e-03, -1.60977535e-04
-4.25008917e-03, -1.64599813e-04, 1.49999996e-05, -1.34951111e+02, 1.80362344e+00, 1.06113395e-02, -4.25008917e-03, -1.64599813e-04
-3.82575742e-03, -1.28908854e-04, 1.49999996e-05, -1.31178146e+02, 1.84163952e+00, 1.74779929e-02, -3.82575742e-03, -1.28908854e-04
-3.90975969e-03, -1.31136403e-04, 1.49999996e-05, -1.32364655e+02, 1.83967793e+00, 1.62052512e-02, -3.90975969e-03, -1.31136403e-04
-3.82594229e-03, -2.18205139e-04, 1.49999996e-05, -1.29149857e+02, 1.72049320e+00, 1.57368984e-02, -3.82594229e-03, -2.18205139e-04
-3.65846581e-03, -1.40576376e-04, 1.49999996e-05, -1.28217850e+02, 1.82451165e+00, 1.95254646e-02, -3.65846581e-03, -1.40576376e-04
-3.74182616e-03, -1.32857793e-04, 1.49999996e-05, -1.29788101e+02, 1.83525181e+00, 1.85672622e-02, -3.74182616e-03, -1.32857793e-04
-3.74264689e-03, -2.21582668e-04, 1.49999996e-05, -1.27900673e+02, 1.71491873e+00, 1.66569930e-02, -3.74264689e-03, -2.21582668e-04
-3.65964603e-03, -2.26976044e-04, 1.49999996e-05, -1.26483673e+02, 1.70533407e+00, 1.74446627e-02, -3.65964603e-03, -2.26976044e-04
-3.49246501e-03, -1.54056979e-04, 1.49999996e-05, -1.24370010e+02, 1.80367768e+00, 2.11844500e-02, -3.49246501e-03, -1.54056979e-04
-3.57553968e-03, -1.47940009e-04, 1.49999996e-05, -1.26414803e+02, 1.81314969e+00, 2.03858875e-02, -3.57553968e-03, -1.47940009e-04
-3.57598718e-03, -2.33336308e-04, 1.49999996e-05, -1.24869820e+02, 1.69478929e+00, 1.81250479e-02, -3.57598718e-03, -2.33336308e-04
-3.49351903e-03, -2.38073466e-04, 1.49999996e-05, -1.23028809e+02, 1.68593359e+00, 1.87231395e-02, -3.49351903e-03, -2.38073466e-04
-3.32967332e-03, -2.38302076e-04, 1.49999996e-05, -1.18469460e+02, 1.67942154e+00, 1.97929777e-02, -3.32967332e-03, -2.38302076e-04
-3.32951685e-03, -1.55702015e-04, 1.49999996e-05, -1.19457985e+02, 1.79638362e+00, 2.27720980e-02, -3.32951685e-03, -1.55702015e-04
-3.41043063e-03, -1.56719980e-04, 1.49999996e-05, -1.22065025e+02, 1.79789066e+00, 2.19678264e-02, -3.41043063e-03, -1.56719980e-04
-3.41152237e-03, -2.39746441e-04, 1.49999996e-05, -1.20917923e+02, 1.68076539e+00, 1.92726962e-02, -3.41152237e-03, -2.39746441e-04
-3.24829901e-03, -1.51280750e-04, 1.49999996e-05, -1.16436707e+02, 1.79751420e+00, 2.35867947e-02, -3.24829901e-03, -1.51280750e-04
-3.24834790e-03, -2.35521686e-04, 1.49999996e-05, -1.15584457e+02, 1.67992139e+00, 2.02551484e-02, -3.24834790e-03, -2.35521686e-04
-3.16667370e-03, -2.33388477e-04, 1.49999996e-05, -1.12151382e+02, 1.68023276e+00, 2.06149295e-02, -3.16667370e-03, -2.33388477e-04
-3.16718151e-03, -1.47692306e-04, 1.49999996e-05, -1.12888618e+02, 1.79875338e+00, 2.43657641e-02, -3.16718151e-03, -1.47692306e-04
-3.00348434e-03, -2.29547528e-04, 1.49999996e-05, -1.03298958e+02, 1.67777181e+00, 2.09874902e-02, -3.00348434e-03, -2.29547528e-04
-3.00288782e-03, -1.43252939e-04, 1.49999996e-05, -1.03804436e+02, 1.79718125e+00, 2.57198531e-02, -3.00288782e-03, -1.43252939e-04
-3.08555039e-03, -1.45059137e-04, 1.49999996e-05, -1.08713501e+02, 1.79872811e+00, 2.50773523e-02, -3.08555039e-03, -1.45059137e-04
-3.08530289e-03, -2.30539765e-04, 1.49999996e-05, -1.08095993e+02, 1.67960262e+00, 2.08593272e-02, -3.08530289e-03, -2.30539765e-04
-2.83643720e-03, -2.25580938e-04, 1.49999996e-05, -9.09474792e+01, 1.67267013e+00, 2.10867878e-02, -2.83643720e-03, -2.25580938e-04
-2.83663161e-03, -1.38689575e-04, 1.49999996e-05, -9.13891296e+01, 1.79225314e+00, 2.70185173e-02, -2.83663161e-03, -1.38689575e-04
-2.92013912e-03, -1.41709243e-04, 1.49999996e-05, -9.80593414e+01, 1.79496741e+00, 2.63505895e-02, -2.92013912e-03, -1.41709243e-04
-2.92012305e-03, -2.27967001e-04, 1.49999996e-05, -9.76171417e+01, 1.67545748e+00, 2.10507009e-02, -2.92012305e-03, -2.27967001e-04
-2.66666966e-03, -1.37260096e-04, 1.49999996e-05, -7.48046570e+01, 1.78242755e+00, 2.84813605e-02, -2.66666966e-03, -1.37260096e-04
-2.75183353e-03, -1.37955358e-04, 1.49999996e-05, -8.36522980e+01, 1.78800631e+00, 2.77119279e-02, -2.75183353e-03, -1.37955358e-04
-2.75241118e-03, -2.24693315e-04, 1.49999996e-05, -8.31589737e+01, 1.66815603e+00, 2.10777204e-02, -2.75241118e-03, -2.24693315e-04
-2.66730948e-03, -2.24193733e-04, 1.49999996e-05, -7.41688614e+01, 1.66189814e+00, 2.10653786e-02, -2.66730948e-03, -2.24193733e-04
-2.58118822e-03, -1.36062634e-04, 1.49999996e-05, -6.47843018e+01, 1.77584505e+00, 2.93987878e-02, -2.58118822e-03, -1.36062634e-04
-2.58232700e-03, -2.24356671e-04, 1.49999996e-05, -6.39297218e+01, 1.65438116e+00, 2.11227704e-02, -2.58232700e-03, -2.24356671e-04
-2.49698223e-03, -2.24349002e-04, 1.49999996e-05, -5.24121475e+01, 1.64565575e+00, 2.13087238e-02, -2.49698223e-03, -2.24349002e-04
-2.49562529e-03, -1.35870927e-04, 1.49999996e-05, -5.35671654e+01, 1.76792002e+00, 3.04976478e-02, -2.49562529e-03, -1.35870927e-04
-2.32490152e-03, -1.36437346e-04, 1.49999996e-05, -2.76193600e+01, 1.74762225e+00, 3.33751068e-02, -2.32490152e-03, -1.36437346e-04
-2.40996107e-03, -1.35862880e-04, 1.49999996e-05, -4.11354713e+01, 1.75871515e+00, 3.18333805e-02, -2.40996107e-03, -1.35862880e-04
-2.41165212e-03, -2.24494041e-04, 1.49999996e-05, -3.96169128e+01, 1.63577509e+00, 2.16807649e-02, -2.41165212e-03, -2.24494041e-04
-2.32782518e-03, -2.24687785e-04, 1.49999996e-05, -2.56992092e+01, 1.62422061e+00, 2.22346950e-02, -2.32782518e-03, -2.24687785e-04
-2.24125315e-03, -1.38939373e-04, 1.49999996e-05, -1.30678825e+01, 1.73344731e+00, 3.49957943e-02, -2.24125315e-03, -1.38939373e-04
-2.24396796e-03, -2.26705888e-04, 1.49999996e-05, -1.06514826e+01, 1.60969710e+00, 2.28749588e-02, -2.24396796e-03, -2.26705888e-04
-2.16199341e-03, -2.30748148e-04, 1.49999996e-05, 5.30291843e+00, 1.59163487e+00, 2.35302728e-02, -2.16199341e-03, -2.30748148e-04
-2.15965300e-03, -1.43888858e-04, 1.49999996e-05, 2.39320207e+00, 1.71573114e+00, 3.66259217e-02, -2.15965300e-03, -1.43888858e-04
-1.99750368e-03, -1.57054674e-04, 1.49999996e-05, 3.64151764e+01, 1.67229271e+00, 4.02646214e-02, -1.99750368e-03, -1.57054674e-04
-2.07874854e-03, -1.50141932e-04, 1.49999996e-05, 1.88982124e+01, 1.69502664e+00, 3.83369885e-02, -2.07874854e-03, -1.50141932e-04
-2.08023726e-03, -2.35883606e-04, 1.49999996e-05, 2.24165211e+01, 1.57058859e+00, 2.42461152e-02, -2.08023726e-03, -2.35883606e-04
-2.00022873e-03, -2.42139606e-04, 1.49999996e-05, 4.04833755e+01, 1.54740858e+00, 2.51226202e-02, -2.00022873e-03, -2.42139606e-04
-1.91836013e-03, -1.63850505e-04, 1.49999996e-05, 5.48086739e+01, 1.64906693e+00, 4.26202863e-02, -1.91836013e-03, -1.63850505e-04
-1.91964838e-03, -2.47729011e-04, 1.49999996e-05, 5.95594902e+01, 1.52386785e+00, 2.64290497e-02, -1.91964838e-03, -2.47729011e-04
-1.84060540e-03, -2.51570222e-04, 1.49999996e-05, 7.94797440e+01, 1.50192904e+00, 2.85045300e-02, -1.84060540e-03, -2.51570222e-04
-1.83843507e-03, -1.68572733e-04, 1.49999996e-05, 7.39659958e+01, 1.62744927e+00, 4.57526483e-02, -1.83843507e-03, -1.68572733e-04
-1.68138254e-03, -1.68541519e-04, 1.49999996e-05, 1.13723953e+02, 1.59335732e+00, 5.57252392e-02, -1.68138254e-03, -1.68541519e-04
-1.76046824e-03, -1.69828912e-04, 1.49999996e-05, 9.34840469e+01, 1.60885453e+00, 5.00542782e-02, -1.76046824e-03, -1.69828912e-04
-1.76245288e-03, -2.53095466e-04, 1.49999996e-05, 1.00030815e+02, 1.48277986e+00, 3.16301063e-02, -1.76245288e-03, -2.53095466e-04
-1.68380793e-03, -2.51369900e-04, 1.49999996e-05, 1.21634552e+02, 1.46632612e+00, 3.60216536e-02, -1.68380793e-03, -2.51369900e-04
-1.60156644e-03, -1.64599551e-04, 1.49999996e-05, 1.34574341e+02, 1.58017206e+00, 6.26712441e-02, -1.60156644e-03, -1.64599551e-04
-1.60373049e-03, -2.48305500e-04, 1.49999996e-05, 1.44350525e+02, 1.45137644e+00, 4.16262634e-02, -1.60373049e-03, -2.48305500e-04
-1.52313814e-03, -2.43880961e-04, 1.49999996e-05, 1.67703873e+02, 1.43692625e+00, 4.82786931e-02, -1.52313814e-03, -2.43880961e-04
-1.52120146e-03, -1.58950934e-04, 1.49999996e-05, 1.55748428e+02, 1.56807256e+00, 7.07874745e-02, -1.52120146e-03, -1.58950934e-04
-1.44113484e-03, -1.53193614e-04, 1.49999996e-05, 1.77044067e+02, 1.55530870e+00, 7.99961388e-02, -1.44113484e-03, -1.53193614e-04
-1.44240377e-03, -2.39033485e-04, 1.49999996e-05, 1.91171432e+02, 1.42187214e+00, 5.58968596e-02, -1.44240377e-03, -2.39033485e-04
-1.36102270e-03, -2.34650506e-04, 1.49999996e-05, 2.15144775e+02, 1.40428150e+00, 6.42951578e-02, -1.36102270e-03, -2.34650506e-04
-1.35927962e-03, -1.48240608e-04, 1.49999996e-05, 1.99172775e+02, 1.53973436e+00, 9.00634974e-02, -1.35927962e-03, -1.48240608e-04
-1.27726560e-03, -1.45584869e-04, 1.49999996e-05, 2.22415024e+02, 1.51934290e+00, 1.00630231e-01, -1.27726560e-03, -1.45584869e-04
-1.27864711e-03, -2.32355625e-04, 1.49999996e-05, 2.39991196e+02, 1.38204658e+00, 7.30728954e-02, -1.27864711e-03, -2.32355625e-04
-1.19626382e-03, -2.32462538e-04, 1.49999996e-05, 2.65917206e+02, 1.35365880e+00, 8.16670209e-02, -1.19626382e-03, -2.32462538e-04
-1.19518803e-03, -1.45734855e-04, 1.49999996e-05, 2.47016037e+02, 1.49268460e+00, 1.11298233e-01, -1.19518803e-03, -1.45734855e-04
-1.03424862e-03, -1.56164155e-04, 1.49999996e-05, 2.99984924e+02, 1.41892600e+00, 1.32011458e-01, -1.03424862e-03, -1.56164155e-04
-1.11406285e-03, -1.49645144e-04, 1.49999996e-05, 2.72822174e+02, 1.45904684e+00, 1.21774033e-01, -1.11406285e-03, -1.49645144e-04
-1.11608254e-03, -2.36406180e-04, 1.49999996e-05, 2.92852570e+02, 1.31876302e+00, 8.97489488e-02, -1.11608254e-03, -2.36406180e-04
-1.03664806e-03, -2.41919406e-04, 1.49999996e-05, 3.20879303e+02, 1.27822280e+00, 9.73989666e-02, -1.03664806e-03, -2.41919406e-04
-8.78836378e-04, -2.54017010e-04, 1.49999996e-05, 3.79698456e+02, 1.18839955e+00, 1.13835156e-01, -8.78836378e-04, -2.54017010e-04
-8.79630388e-04, -1.74839501e-04, 1.49999996e-05, 3.56617096e+02, 1.32632923e+00, 1.52136162e-01, -8.79630388e-04, -1.74839501e-04
-9.55647032e-04, -1.64460987e-04, 1.49999996e-05, 3.28371796e+02, 1.37323391e+00, 1.42061979e-01, -9.55647032e-04, -1.64460987e-04
-9.57518991e-04, -2.48973374e-04, 1.49999996e-05, 3.50051758e+02, 1.23340154e+00, 1.04991883e-01, -9.57518991e-04, -2.48973374e-04
-8.31575482e-04, 1.48048741e-04, 1.49999996e-05, 1.95459137e+02, 1.80000854e+00, 2.88702041e-01, -8.31575482e-04, 1.48048741e-04
-8.38108186e-04, 6.55271433e-05, 1.49999996e-05, 2.50481262e+02, 1.68677318e+00, 2.60406941e-01, -8.38108186e-04, 6.55271433e-05
-4.29839734e-03, 1.02076423e-03, 1.49999996e-05, -1.92156998e+02, 1.98081708e+00, 1.78834200e-02, -4.29839734e-03, 1.02076423e-03
-4.21471568e-03, 1.02722435e-03, 1.49999996e-05, -1.92303345e+02, 1.97497094e+00, 1.98792815e-02, -4.21471568e-03, 1.02722435e-03
-4.22044564e-03, 1.11836800e-03, 1.49999996e-05, -1.96601395e+02, 1.87101603e+00, 1.86714940e-02, -4.22044564e-03, 1.11836800e-03
-4.19837795e-03, 8.40920140e-04, 1.49999996e-05, -1.82456421e+02, 2.13243771e+00, 2.16090828e-02, -4.19837795e-03, 8.40920140e-04
-4.20741038e-03, 9.34288837e-04, 1.49999996e-05, -1.87572403e+02, 2.06295252e+00, 2.09317226e-02, -4.20741038e-03, 9.34288837e-04
-4.29158425e-03, 9.29620524e-04, 1.49999996e-05, -1.87505936e+02, 2.06675577e+00, 1.88190490e-02, -4.29158425e-03, 9.29620524e-04
-4.28522518e-03, 8.38317908e-04, 1.49999996e-05, -1.82540588e+02, 2.13442945e+00, 1.93797480e-02, -4.28522518e-03, 8.38317908e-04
-4.28115949e-03, 6.58395642e-04, 1.49999996e-05, -1.72389801e+02, 2.21837378e+00, 1.87586546e-02, -4.28115949e-03, 6.58395642e-04
-4.18942841e-03, 6.57532655e-04, 1.49999996e-05, -1.71974869e+02, 2.21779633e+00, 2.10810490e-02, -4.18942841e-03, 6.57532655e-04
-4.19030106e-03, 7.48550810e-04, 1.49999996e-05, -1.77186981e+02, 2.18310308e+00, 2.16412600e-02, -4.19030106e-03, 7.48550810e-04
-4.28113667e-03, 7.47800455e-04, 1.49999996e-05, -1.77446503e+02, 2.18404508e+00, 1.93374231e-02, -4.28113667e-03, 7.47800455e-04
-4.20025550e-03, 4.80973278e-04, 1.49999996e-05, -1.61922913e+02, 2.24077463e+00, 1.88949332e-02, -4.20025550e-03, 4.80973278e-04
-4.19295486e-03, 5.68059739e-04, 1.49999996e-05, -1.66864380e+02, 2.23687553e+00, 2.01181509e-02, -4.19295486e-03, 5.68059739e-04
-4.28455696e-03, 5.71113371e-04, 1.49999996e-05, -1.67435654e+02, 2.23764324e+00, 1.78465564e-02, -4.28455696e-03, 5.71113371e-04
-4.29026876e-03, 4.84729826e-04, 1.49999996e-05, -1.62619095e+02, 2.24212933e+00, 1.67305581e-02, -4.29026876e-03, 4.84729826e-04
-4.21962608e-03, 3.12362681e-04, 1.49999996e-05, -1.53145798e+02, 2.20617366e+00, 1.60608161e-02, -4.21962608e-03, 3.12362681e-04
-4.20911750e-03, 3.95556825e-04, 1.49999996e-05, -1.57350571e+02, 2.23021793e+00, 1.74727831e-02, -4.20911750e-03, 3.95556825e-04
-4.29787580e-03, 3.99876997e-04, 1.49999996e-05, -1.58095032e+02, 2.23237848e+00, 1.54399034e-02, -4.29787580e-03, 3.99876997e-04
-4.30655666e-03, 3.16525082e-04, 1.49999996e-05, -1.53897675e+02, 2.20895267e+00, 1.41467825e-02, -4.30655666e-03, 3.16525082e-04
-4.24188189e-03, 1.50659587e-04, 1.49999996e-05, -1.45779251e+02, 2.12341166e+00, 1.36641590e-02, -4.24188189e-03, 1.50659587e-04
-4.23106086e-03, 2.31062630e-04, 1.49999996e-05, -1.49247955e+02, 2.17083764e+00, 1.47598609e-02, -4.23106086e-03, 2.31062630e-04
-4.31561889e-03, 2.34350242e-04, 1.49999996e-05, -1.49999603e+02, 2.17369556e+00, 1.29757775e-02, -4.31561889e-03, 2.34350242e-04
-4.32383828e-03, 1.53136149e-04, 1.49999996e-05, -1.46457397e+02, 2.12598658e+00, 1.20311007e-02, -4.32383828e-03, 1.53136149e-04
-4.25339490e-03, -8.94228651e-06, 1.49999996e-05, -1.39738647e+02, 1.98716879e+00, 1.21164769e-02, -4.25339490e-03, -8.94228651e-06
-4.24995553e-03, 7.08857260e-05, 1.49999996e-05, -1.42618637e+02, 2.06182671e+00, 1.28406771e-02, -4.24995553e-03, 7.08857260e-05
-4.33008699e-03, 7.24437123e-05, 1.49999996e-05, -1.43249908e+02, 2.06406355e+00, 1.13284336e-02, -4.33008699e-03, 7.24437123e-05
-4.33367770e-03, -8.08029654e-06, 1.49999996e-05, -1.40324890e+02, 1.98875153e+00, 1.06871277e-02, -4.33367770e-03, -8.08029654e-06
1.97047950e-03, 1.12946448e-03, 1.49999996e-05, -1.16164624e+03, 2.56785321e+00, -3.36740054e-02, 1.97047950e-03, 1.12946448e-03
2.05502240e-03, 1.13198219e-03, 1.49999996e-05, -1.15288916e+03, 2.56234598e+00, -4.09581922e-02, 2.05502240e-03, 1.13198219e-03
2.05413834e-03, 1.21928542e-03, 1.49999996e-05, -1.13544568e+03, 2.51142144e+00, -3.67128290e-02, 2.05413834e-03, 1.21928542e-03
1.96853303e-03, 1.21751544e-03, 1.49999996e-05, -1.14188391e+03, 2.51592708e+00, -2.97688432e-02, 1.96853303e-03, 1.21751544e-03
1.80207111e-03, 1.13027450e-03, 1.49999996e-05, -1.17529016e+03, 2.57437634e+00, -1.62720680e-02, 1.80207111e-03, 1.13027450e-03
1.88597722e-03, 1.12899439e-03, 1.49999996e-05, -1.16919531e+03, 2.57183194e+00, -2.54456289e-02, 1.88597722e-03, 1.12899439e-03
1.88410387e-03, 1.21800497e-03, 1.49999996e-05, -1.14698303e+03, 2.51862836e+00, -2.20164862e-02, 1.88410387e-03, 1.21800497e-03
1.79972209e-03, 1.21997274e-03, 1.49999996e-05, -1.15060522e+03, 2.51974201e+00, -1.34821981e-02, 1.79972209e-03, 1.21997274e-03
1.63487077e-03, 1.13601750e-03, 1.49999996e-05, -1.18288684e+03, 2.57600403e+00, 4.69886232e-03, 1.63487077e-03, 1.13601750e-03
1.71773275e-03, 1.13305158e-03, 1.49999996e-05, -1.17984680e+03, 2.57565928e+00, -6.19438011e-03, 1.71773275e-03, 1.13305158e-03
1.71663193e-03, 1.22269150e-03, 1.49999996e-05, -1.15271692e+03, 2.51959109e+00, -4.21162834e-03, 1.71663193e-03, 1.22269150e-03
1.63404015e-03, 1.22554449e-03, 1.49999996e-05, -1.15340991e+03, 2.51857090e+00, 5.77524118e-03, 1.63404015e-03, 1.22554449e-03
1.47081655e-03, 1.13920390e-03, 1.49999996e-05, -1.18456067e+03, 2.57487535e+00, 2.89783105e-02, 1.47081655e-03, 1.13920390e-03
1.55276817e-03, 1.13822462e-03, 1.49999996e-05, -1.18450085e+03, 2.57576251e+00, 1.64025947e-02, 1.55276817e-03, 1.13822462e-03
1.55213696e-03, 1.22722297e-03, 1.49999996e-05, -1.15263538e+03, 2.51703358e+00, 1.64950937e-02, 1.55213696e-03, 1.22722297e-03
1.47016335e-03, 1.22886151e-03, 1.49999996e-05, -1.15018225e+03, 2.51492620e+00, 2.79761869e-02, 1.47016335e-03, 1.22886151e-03
1.30776607e-03, 1.13901065e-03, 1.49999996e-05, -1.17997095e+03, 2.57196379e+00, 5.67018352e-02, 1.30776607e-03, 1.13901065e-03
1.38901547e-03, 1.14053686e-03, 1.49999996e-05, -1.18301965e+03, 2.57353830e+00, 4.24191207e-02, 1.38901547e-03, 1.14053686e-03
1.38818915e-03, 1.23003894e-03, 1.49999996e-05, -1.14618213e+03, 2.51249743e+00, 4.02545035e-02, 1.38818915e-03, 1.23003894e-03
1.30622729e-03, 1.22828688e-03, 1.49999996e-05, -1.14079492e+03, 2.51005530e+00, 5.33540882e-02, 1.30622729e-03, 1.22828688e-03
1.22717640e-03, 1.13733986e-03, 1.49999996e-05, -1.17551868e+03, 2.57025266e+00, 7.18432143e-02, 1.22717640e-03, 1.13733986e-03
1.22435763e-03, 1.22631632e-03, 1.49999996e-05, -1.13396033e+03, 2.50783825e+00, 6.73772395e-02, 1.22435763e-03, 1.22631632e-03
1.14082790e-03, 1.22020242e-03, 1.49999996e-05, -1.12570874e+03, 2.50620246e+00, 8.25172514e-02, 1.14082790e-03, 1.22020242e-03
1.14693225e-03, 1.13203563e-03, 1.49999996e-05, -1.16986292e+03, 2.56862807e+00, 8.78768414e-02, 1.14693225e-03, 1.13203563e-03
9.82936006e-04, 1.11079926e-03, 1.49999996e-05, -1.16082690e+03, 2.57013607e+00, 1.24826394e-01, 9.82936006e-04, 1.11079926e-03
1.06732536e-03, 1.12566550e-03, 1.49999996e-05, -1.16392212e+03, 2.56791067e+00, 1.05141386e-01, 1.06732536e-03, 1.12566550e-03
1.05617475e-03, 1.21136929e-03, 1.49999996e-05, -1.11682239e+03, 2.50603247e+00, 9.91715565e-02, 1.05617475e-03, 1.21136929e-03
5.87584334e-04, 1.10946689e-03, 1.49999996e-05, -1.03259497e+03, 2.50326347e+00, 2.13984028e-01, 5.87584334e-04, 1.10946689e-03
6.72136084e-04, 1.09192950e-03, 1.49999996e-05, -1.07887964e+03, 2.53297806e+00, 1.98040828e-01, 6.72136084e-04, 1.09192950e-03
6.00428670e-04, 1.20189553e-03, 1.49999996e-05, -9.90833374e+02, 2.44081044e+00, 1.90443829e-01, 6.00428670e-04, 1.20189553e-03
4.25145467e-04, 1.15009397e-03, 1.49999996e-05, -9.43549988e+02, 2.44019842e+00, 2.36929536e-01, 4.25145467e-04, 1.15009397e-03
5.07063465e-04, 1.13573251e-03, 1.49999996e-05, -9.86973206e+02, 2.47009039e+00, 2.25204259e-01, 5.07063465e-04, 1.13573251e-03
5.16162836e-04, 1.21786550e-03, 1.49999996e-05, -9.49026733e+02, 2.40917492e+00, 2.02773929e-01, 5.16162836e-04, 1.21786550e-03
4.33495326e-04, 1.23024604e-03, 1.49999996e-05, -9.07162781e+02, 2.37843108e+00, 2.14169234e-01, 4.33495326e-04, 1.23024604e-03
3.49578972e-04, 1.15449901e-03, 1.49999996e-05, -9.00826965e+02, 2.41511106e+00, 2.49362707e-01, 3.49578972e-04, 1.15449901e-03
3.50763934e-04, 1.23466353e-03, 1.49999996e-05, -8.67157898e+02, 2.35213351e+00, 2.25617588e-01, 3.50763934e-04, 1.23466353e-03
2.68316391e-04, 1.23042299e-03, 1.49999996e-05, -8.28171692e+02, 2.33196211e+00, 2.38346949e-01, 2.68316391e-04, 1.23042299e-03
2.69534794e-04, 1.15129608e-03, 1.49999996e-05, -8.63866150e+02, 2.39714694e+00, 2.62954324e-01, 2.69534794e-04, 1.15129608e-03
1.91013387e-04, 1.12599437e-03, 1.49999996e-05, -8.26850220e+02, 2.38530469e+00, 2.79225707e-01, 1.91013387e-04, 1.12599437e-03
-6.48249334e-05, 1.09968218e-03, 1.49999996e-05, -6.73876648e+02, 2.31561422e+00, 3.09243202e-01, -6.48249334e-05, 1.09968218e-03
2.34360850e-05, 1.09833514e-03, 1.49999996e-05, -7.29351624e+02, 2.34610939e+00, 3.05053651e-01, 2.34360850e-05, 1.09833514e-03
-6.67062850e-05, 1.19455985e-03, 1.49999996e-05, -6.56232422e+02, 2.25076556e+00, 2.77391016e-01, -6.67062850e-05, 1.19455985e-03
-1.51298853e-04, 1.10904302e-03, 1.49999996e-05, -6.19318542e+02, 2.28109980e+00, 3.07923496e-01, -1.51298853e-04, 1.10904302e-03
-1.52061810e-04, 1.20041904e-03, 1.49999996e-05, -6.09301575e+02, 2.21812534e+00, 2.77541280e-01, -1.52061810e-04, 1.20041904e-03
-2.38152235e-04, 1.20865938e-03, 1.49999996e-05, -5.63973999e+02, 2.18337274e+00, 2.74638116e-01, -2.38152235e-04, 1.20865938e-03
-2.39448753e-04, 1.12119399e-03, 1.49999996e-05, -5.67766541e+02, 2.24544787e+00, 3.03156167e-01, -2.39448753e-04, 1.12119399e-03
-4.12901514e-04, 1.13699259e-03, 1.49999996e-05, -4.77809967e+02, 2.18200898e+00, 2.89801747e-01, -4.12901514e-04, 1.13699259e-03
-3.26568959e-04, 1.13128487e-03, 1.49999996e-05, -5.20509888e+02, 2.21184969e+00, 2.96765268e-01, -3.26568959e-04, 1.13128487e-03
-3.25057190e-04, 1.21636852e-03, 1.49999996e-05, -5.21566956e+02, 2.14925861e+00, 2.69901365e-01, -3.25057190e-04, 1.21636852e-03
-4.11197223e-04, 1.22211780e-03, 1.49999996e-05, -4.82778900e+02, 2.11798549e+00, 2.64229923e-01, -4.11197223e-04, 1.22211780e-03
-7.53695727e-04, 1.13108114e-03, 1.49999996e-05, -3.43218781e+02, 2.09579253e+00, 2.56400287e-01, -7.53695727e-04, 1.13108114e-03
-6.68137858e-04, 1.13476813e-03, 1.49999996e-05, -3.71962433e+02, 2.11371851e+00, 2.65832394e-01, -6.68137858e-04, 1.13476813e-03
-7.52053922e-04, 1.21712149e-03, 1.49999996e-05, -3.58528046e+02, 2.02602577e+00, 2.36090720e-01, -7.52053922e-04, 1.21712149e-03
-9.22925712e-04, 1.21479074e-03, 1.49999996e-05, -3.14065887e+02, 1.98846388e+00, 2.17591882e-01, -9.22925712e-04, 1.21479074e-03
-9.24346794e-04, 1.12679461e-03, 1.49999996e-05, -2.96142609e+02, 2.06316948e+00, 2.35365719e-01, -9.24346794e-04, 1.12679461e-03
-8.38771521e-04, 1.12758903e-03, 1.49999996e-05, -3.17951782e+02, 2.07913828e+00, 2.46202558e-01, -8.38771521e-04, 1.12758903e-03
-8.37486819e-04, 1.21538411e-03, 1.49999996e-05, -3.34814117e+02, 2.00709796e+00, 2.27169529e-01, -8.37486819e-04, 1.21538411e-03
-1.09424826e-03, 1.12862699e-03, 1.49999996e-05, -2.62319550e+02, 2.03187370e+00, 2.12711930e-01, -1.09424826e-03, 1.12862699e-03
